prot1,prot2,str_score,protpep_score,str_max_score,red_score,ort_score,phy_score,coexp_score,go_score,total_score,final_score,Match,Match2
O15520,O75386,1.4599,0.0,1.4599,0.0,0.0,2.416,2.1077,105.17,781.845,781.845,True,True
O15357,O43711,4.4478,30.3574,30.3574,0.0,0.0,2.416,1.5818,10.8,1252.96,1252.96,True,True
A6QL63,O60814,517.6759999999999,0.0,517.6759999999999,0.0,0.0,2.013,1.1757,0.0,1225.18,1225.18,True,True
O15117,O60234,4.5731,0.0,4.5731,0.9127,0.0,1.5978,45.2798,2.07,625.081,625.081,True,True
O00273,O14964,11.9953,84.9753,84.9753,3.8142,0.0,2.416,3.9008,2.07,6322.91,6322.91,True,True
O00505,O60264,2.3512,12.7524,12.7524,2.0764,0.6153,2.416,18.4426,2.07,1502.72,1502.72,True,True
O14561,O15239,0.0,0.0,0.0,0.0,3.1392,2.013,45.2798,69.61,19917.7,19917.7,True,True
O14627,O60403,99.2027,0.0,99.2027,0.0,0.0,2.013,3.9008,0.0,778.97,778.97,True,True
O15296,O00322,4.5731,0.0,4.5731,0.0,0.0,2.416,5.6875,10.8,678.6610000000001,678.6610000000001,True,True
O00238,O60663,4.5731,4.39006,4.5731,2.4090000000000003,0.6153,2.416,2.1077,24.11,832.2180000000001,832.2180000000001,True,True
O43293,O14964,4.5731,8.89413,8.89413,3.8142,0.6153,2.416,18.4426,2.07,1925.23,1925.23,True,True
O43353,O15205,4.5423,3.67486,4.5423,19.2898,0.6153,2.013,2.1077,24.11,5514.93,5514.93,True,True
O00206,O00308,4.5731,2.84462,4.5731,0.0,0.0,2.416,2.7714,69.61,2131.47,2131.47,True,True
O15304,O14763,0.0,6.59807,6.59807,0.0,0.0,2.013,2.1077,24.11,674.942,674.942,True,True
O15347,O60870,4.5731,5.24327,5.24327,1.7812,0.0,2.013,5.6875,10.8,1154.79,1154.79,True,True
O15033,O00308,997.34,4.98492,997.34,0.0,0.6153,2.416,9.4687,0.89,12494.2,12494.2,True,True
O14931,O00206,6.0007,0.0,6.0007,1.0145,0.0,2.416,0.8888,69.61,909.9689999999999,909.9689999999999,True,True
O15143,O00762,11.9953,6.7087,11.9953,1.0145,0.6153,1.5978,3.9008,24.11,1125.18,1125.18,True,True
B1AK53,O14926,4.5731,0.0,4.5731,0.0,0.0,2.416,9.4687,69.61,7282.32,7282.32,True,True
O15205,O00762,253.71599999999998,0.0,253.71599999999998,20.9141,0.6153,1.1933,2.1077,10.8,88686.3,88686.3,True,True
O14641,O00144,1.8315,17.2428,17.2428,1.0145,0.6153,2.416,5.6875,10.8,1597.31,1597.31,True,True
O00716,O75461,66.1952,0.0,66.1952,2.3254,0.6153,0.0,3.9008,2.07,764.778,764.778,True,True
A6NFQ7,A8K0S8,444.564,0.0,444.564,2.3768,0.0,2.013,0.0,0.89,1893.04,1893.04,True,True
O15519,O15117,2.0611,17.9549,17.9549,1.2535,0.0,2.416,5.6875,2.07,640.1709999999999,640.1709999999999,True,True
O14744,O00213,1.4777,10.4295,10.4295,2.3254,0.0,2.013,1.1757,10.8,619.905,619.905,True,True
O00305,O14654,2.4771,84.52,84.52,2.0764,0.0,2.416,2.1077,0.0,893.668,893.668,True,True
O14744,O60907,99.2027,4.96,99.2027,2.3254,0.6153,2.013,5.6875,0.0,1625.07,1625.07,True,True
O43150,A8MVU1,260.209,84.52,260.209,1.7951,0.0,2.416,0.0,0.0,1128.52,1128.52,True,True
O00541,O43159,2.4032,14.2127,14.2127,0.7707,0.0,2.013,18.4426,24.11,9804.49,9804.49,True,True
O43318,O00459,7.7952,20.7293,20.7293,3.1239999999999997,0.6153,2.416,1.5818,5.86,892.337,892.337,True,True
O00555,O00555,1843.27,2.59,1843.27,0.0,0.6153,2.416,0.0,0.0,2740.13,2740.13,True,True
A6NND4,A6NHA9,99.2027,0.0,99.2027,0.7707,5.2693,2.416,3.9008,5.86,22249.0,22249.0,True,True
O00170,O75190,10.1121,2.60197,10.1121,0.9127,0.0,2.416,3.9008,10.8,939.385,939.385,True,True
O00626,O43639,22.5605,8.854439999999999,22.5605,2.3588,0.0,2.013,2.1077,5.86,1323.09,1323.09,True,True
O14543,O15205,4.5731,8.854439999999999,8.854439999999999,20.9141,0.0,1.5978,1.5818,24.11,11284.2,11284.2,True,True
O15371,O60841,0.0,2.59,2.59,0.0,0.0,2.013,9.4687,24.11,1190.23,1190.23,True,True
O15211,O14492,4.803999999999999,20.6262,20.6262,0.9127,0.0,2.416,2.1077,10.8,1035.33,1035.33,True,True
O00505,O15131,119.281,14.0753,119.281,0.7707,0.6153,2.416,3.9008,181.01,96493.0,96493.0,True,True
O15169,O15205,38.0863,3.52956,38.0863,19.2898,0.0,1.5978,0.6915,10.8,8766.67,8766.67,True,True
O00755,O14904,0.0,0.0,0.0,0.0,0.6153,2.416,9.4687,105.17,1480.36,1480.36,True,True
O43187,O14763,18.9532,4.58774,18.9532,0.9127,0.6153,2.013,5.6875,10.8,1316.09,1316.09,True,True
O14640,O60684,2.4439,9.966000000000001,9.966000000000001,0.9127,0.0,2.416,3.9008,10.8,925.813,925.813,True,True
O14744,O60921,1.2142,3.52956,3.52956,2.0764,0.0,2.013,9.4687,10.8,1508.65,1508.65,True,True
O15031,O43294,4.5731,0.0,4.5731,0.0,0.0,2.416,3.9008,24.11,1039.1,1039.1,True,True
O15169,O75376,10.255,5.24327,10.255,4.2492,0.6153,2.416,1.5818,24.11,2470.45,2470.45,True,True
O14979,A6NFN3,66.1952,0.0,66.1952,0.0,3.1392,2.416,2.1077,2.07,2190.39,2190.39,True,True
O14627,A6NHT5,260.209,0.0,260.209,2.3768,0.6153,2.013,2.7714,10.8,22928.1,22928.1,True,True
O43143,O60216,2.5395,0.0,2.5395,4.2492,0.0,2.013,45.2798,0.0,983.566,983.566,True,True
O00470,O14770,997.34,0.0,997.34,1.7951,0.6153,2.013,9.4687,0.89,18687.1,17898900.0,True,True
O15360,O43663,0.0,2.59,2.59,1.7092,0.0,2.013,18.4426,5.86,963.066,963.066,True,True
O00170,O00410,6.0007,2.60197,6.0007,2.0764,0.0,2.416,3.9008,10.8,1268.2,1268.2,True,True
O15409,O15357,2.2022,20.686,20.686,2.3254,0.6153,2.416,1.5818,5.86,662.8380000000001,662.8380000000001,True,True
O00628,O14530,25.2364,0.0,25.2364,0.5125,0.6153,2.013,18.4426,0.0,295.443,282981.0,True,True
O43147,O15357,3.1848,16.7401,16.7401,2.3254,0.6153,2.416,9.4687,2.07,1134.23,1134.23,True,True
O14908,O00560,169.09799999999998,6.7087,169.09799999999998,1.2535,0.0,2.416,1.5818,5.86,4746.88,4746.88,True,True
O14979,O43390,66.7858,0.0,66.7858,0.0,5.2693,2.013,38.174,2.07,55978.2,53617000.0,True,True
O14641,O15525,2.4771,5.24327,5.24327,1.7092,0.0,2.416,9.4687,5.86,1201.38,1201.38,True,True
A8MUV8,A8K8V0,119.281,0.0,119.281,0.0,5.5574,2.416,0.4364,0.0,698.914,698.914,True,True
O15020,O00401,9.5575,2.60197,9.5575,0.9127,0.6153,2.416,2.7714,24.11,866.4680000000001,866.4680000000001,True,True
B1AK53,O15350,99.2027,0.0,99.2027,2.3254,0.6153,2.416,9.4687,0.0,3247.1,3247.1,True,True
O15085,O43264,1.9308,4.98492,4.98492,0.0,0.0,2.416,1.5818,105.17,2003.54,2003.54,True,True
O00591,A8MPY1,1904.79,2.59,1904.79,1.1877,0.6153,2.416,1.1757,2.07,8184.73,8184.73,True,True
O14925,O43615,0.0,0.0,0.0,0.0,0.6153,2.013,5.6875,69.61,490.37,883671.0,True,True
O14979,O60518,4.5731,0.0,4.5731,0.0,9.7902,2.013,9.4687,0.0,853.368,853.368,True,True
O00555,O60669,19.5858,0.0,19.5858,0.0,0.0,2.416,1.1757,10.8,600.84,600.84,True,True
O15372,O14562,468.913,0.0,468.913,1.0145,0.0,0.0,3.9008,0.0,1855.66,1855.66,True,True
O14964,O14880,25.2364,0.0,25.2364,4.2492,3.1392,2.013,1.5818,0.0,1071.89,1071.89,True,True
O00487,O43776,2.0531,0.0,2.0531,1.0145,13.3811,1.5978,45.2798,0.0,2016.42,2016.42,True,True
O15085,O60469,4.5731,17.2067,17.2067,0.7707,0.6153,2.416,3.9008,10.8,830.5089999999999,830.5089999999999,True,True
O15379,O43639,1.6503,23.2116,23.2116,4.0064,0.0,2.013,2.7714,2.07,1073.92,1073.92,True,True
O15397,O60749,10.1121,42.1689,42.1689,0.0,0.6153,2.416,9.4687,5.86,3478.28,3478.28,True,True
O15392,O75461,2.0008,12.327,12.327,1.7951,0.0,2.013,2.1077,10.8,1013.96,1013.96,True,True
O43310,O43639,1.02,22.0744,22.0744,0.0,0.0,2.416,1.5818,10.8,911.09,911.09,True,True
O14920,O75116,34.0309,7.132289999999999,34.0309,3.1239999999999997,0.6153,2.416,5.6875,2.07,1860.63,1860.63,True,True
O14965,O14976,113.094,6.024830000000001,113.094,2.4090000000000003,0.6153,2.013,1.1757,2.07,821.2460000000001,821.2460000000001,True,True
O43365,A8K0S8,444.564,0.0,444.564,0.9127,0.0,2.416,0.0,0.89,872.467,872.467,True,True
O15392,O00148,1.4777,12.327,12.327,1.7951,0.0,1.5978,45.2798,0.89,1424.83,1424.83,True,True
O14965,O60716,2.6731,7.37,7.37,1.7092,0.6153,2.416,1.1757,0.0,22.0161,21087.5,True,True
O43364,A8MTQ0,253.71599999999998,10.1814,253.71599999999998,2.3768,0.0,0.993,0.4364,24.11,6300.46,6300.46,True,True
O00555,O60543,2.6756,7.37,7.37,2.3254,0.0,2.416,2.7714,5.86,672.448,672.448,True,True
O43251,O75554,4.5731,6.14898,6.14898,2.3588,0.0,2.013,3.9008,5.86,667.405,667.405,True,True
O14791,A6NI72,0.0,12.1604,12.1604,0.0,0.0,1.5978,0.0,105.17,2043.44,2043.44,True,True
O15264,O14543,4.5731,15.8041,15.8041,3.1239999999999997,3.1392,2.416,2.1077,2.07,1633.71,1633.71,True,True
O14640,O15031,11.9953,11.7156,11.9953,0.0,0.0,2.416,3.9008,5.86,662.46,662.46,True,True
O43255,O60907,9.2046,3.52956,9.2046,0.5125,0.6153,2.416,3.9008,24.11,659.528,659.528,True,True
O43361,A8MQ14,130.17,0.0,130.17,0.0,5.5574,1.5978,2.1077,0.0,2436.21,2436.21,True,True
O14976,O60307,163.476,10.3763,163.476,0.9127,0.6153,2.416,5.6875,2.07,2611.3,2611.3,True,True
O15131,A6NI28,99.2027,0.0,99.2027,0.0,0.0,2.416,3.9008,0.0,934.919,934.919,True,True
O15524,O00401,5.3229999999999995,20.7293,20.7293,3.1239999999999997,0.0,0.0,2.7714,5.86,1051.7,1051.7,True,True
O00471,O00471,7.7952,0.0,7.7952,0.7707,5.0289,0.0,0.0,0.0,30.2124,28938.0,True,True
O00463,O60858,11.1057,10.8061,11.1057,1.7092,0.0,2.416,3.9008,24.11,4313.07,4313.07,True,True
O15116,O75400,1.8315,2.84462,2.84462,2.3254,0.0,2.013,18.4426,5.86,1439.08,1439.08,True,True
O00255,O43639,0.0,17.86,17.86,2.4090000000000003,0.0,2.416,2.1077,24.11,5282.28,5282.28,True,True
A6NLW8,A6NHT5,260.209,0.0,260.209,2.9666,0.0,1.5978,2.1077,0.89,2313.67,2313.67,True,True
E5RJM6,E5RJM6,1652.32,0.0,1652.32,1.5513,0.0,0.0,0.0,0.0,2563.25,2563.25,True,True
A6NDL8,O43749,18.4132,0.0,18.4132,1.1877,5.2693,2.416,1.5818,5.86,2580.69,2580.69,True,True
A6NNW6,A6NNW6,1904.79,0.0,1904.79,1.3730000000000002,0.6153,0.0,0.0,0.0,1609.18,1609.18,True,True
O14770,O60902,997.34,0.0,997.34,0.0,0.0,2.013,2.7714,0.89,4951.95,4951.95,True,True
O15520,O75144,11.9953,0.0,11.9953,0.9127,0.0,2.416,1.5818,24.11,1008.75,1008.75,True,True
O15169,O14921,130.17,5.24327,130.17,2.0764,0.0,2.416,0.8888,5.86,3401.11,3401.11,True,True
O14939,O14512,8.8185,20.6262,20.6262,1.7092,0.0,2.416,2.1077,10.8,1938.84,1938.84,True,True
A6NM28,O43296,99.2027,0.0,99.2027,0.0,5.5574,2.416,0.8888,0.0,1183.85,1183.85,True,True
A6NIJ9,O60412,61.2858,0.0,61.2858,1.1877,5.2693,2.416,1.5818,5.86,8589.46,8589.46,True,True
O43143,O15160,5.4412,0.0,5.4412,2.0764,0.0,1.5978,45.2798,0.0,817.3960000000001,817.3960000000001,True,True
O00400,O43264,1.6503,0.0,1.6503,0.0,0.0,2.013,9.4687,0.0,31.4555,145502.0,True,True
O14639,O00401,45.9762,28.0774,45.9762,1.2535,0.0,2.416,3.9008,2.07,1124.29,1124.29,True,True
O14764,O00591,1904.79,2.59,1904.79,1.1877,0.6153,2.416,1.1757,2.07,8184.73,8184.73,True,True
O15484,O14964,2.7953,62.31,62.31,4.2492,0.0,2.416,3.9008,0.0,2495.26,2495.26,True,True
O00255,O14543,1.2142,14.0753,14.0753,0.0,0.0,2.013,0.8888,105.17,2648.48,2648.48,True,True
O14625,O15117,5.4412,18.6302,18.6302,3.7695,0.0,2.416,5.6875,2.07,1997.51,1997.51,True,True
O15169,O14495,5.0295,0.0,5.0295,2.0764,0.0,2.416,1.1757,24.11,715.198,715.198,True,True
O43242,O00506,2.6756,9.966000000000001,9.966000000000001,3.8142,0.6153,1.5978,18.4426,0.89,613.403,613.403,True,True
O00148,O75530,4.5731,3.51,4.5731,1.2535,0.6153,2.013,18.4426,0.0,130.945,125422.0,True,True
O15084,B4E2M5,1652.32,0.0,1652.32,0.9127,0.0,2.013,0.4364,0.0,1324.8,1324.8,True,True
O15357,O00308,2.4771,30.4501,30.4501,1.0145,0.6153,2.416,5.6875,5.86,1530.54,1530.54,True,True
O15382,O14874,1.6503,0.0,1.6503,0.0,0.0,1.5978,9.4687,181.01,4519.37,4519.37,True,True
O00175,O60861,18.9532,2.84462,18.9532,0.9127,0.0,2.013,1.5818,24.11,1328.02,1328.02,True,True
O15143,O15357,5.4987,14.0845,14.0845,2.0764,0.6153,2.416,5.6875,10.8,2670.43,2670.43,True,True
O14978,A8MQ14,130.17,0.0,130.17,0.0,5.2693,2.416,1.5818,0.0,2621.28,2621.28,True,True
O14965,O00139,0.9682,10.3763,10.3763,2.3254,0.6153,2.013,9.4687,69.61,19698.5,19698.5,True,True
A6NMZ7,O14594,119.281,0.0,119.281,0.0,0.0,2.416,1.1757,2.07,701.3489999999999,701.3489999999999,True,True
O43251,A6NFN3,66.1952,0.0,66.1952,0.0,5.2693,2.416,2.1077,5.86,10408.4,10408.4,True,True
O15392,O15360,0.0,12.327,12.327,1.7092,0.0,0.0,45.2798,5.86,5590.52,5590.52,True,True
O14594,O00755,0.0,0.0,0.0,0.0,0.0,2.416,5.6875,105.17,1445.14,1445.14,True,True
O15269,O15269,903.567,0.0,903.567,0.0,5.052,0.0,0.0,0.0,4564.82,4564.82,True,True
A6NL99,O14520,87.8085,0.0,87.8085,1.3730000000000002,0.0,0.0,0.4364,181.01,9523.45,9523.45,True,True
O14773,O00300,2.4032,1.03389,2.4032,0.0,0.0,2.416,1.5818,69.61,639.308,639.308,True,True
O14613,O15357,0.0,8.854439999999999,8.854439999999999,0.0,0.0,2.416,2.7714,10.8,640.2959999999999,640.2959999999999,True,True
O15523,O43390,25.2364,3.84,25.2364,0.0,5.2693,2.416,5.6875,0.0,1827.25,1827.25,True,True
O00555,O00180,84.9724,2.59,84.9724,2.4090000000000003,0.6153,2.416,2.1077,2.07,1327.63,1327.63,True,True
O15392,O43504,5.3229999999999995,0.0,5.3229999999999995,1.2535,0.0,2.013,2.7714,105.17,3914.85,3914.85,True,True
O15146,A6NNM3,99.2027,3.86531,99.2027,5.2159,0.6153,2.416,1.1757,0.0,904.3430000000001,904.3430000000001,True,True
O00571,O75385,1.5595,56.9,56.9,4.0064,3.1392,2.416,1.1757,0.0,2032.73,2032.73,True,True
O15357,O14544,33.1143,20.7326,33.1143,2.4090000000000003,0.0,2.416,1.5818,5.86,1786.48,1786.48,True,True
O15230,O43639,6.0007,20.6892,20.6892,0.9127,0.0,2.416,2.7714,24.11,3048.35,3048.35,True,True
O00255,O75376,0.0,0.0,0.81,2.3254,0.0,2.013,2.1077,181.01,1446.56,1446.56,True,True
O00139,O00139,20.4939,0.0,20.4939,1.5513,3.1392,0.0,0.0,0.0,99.802,461648.0,True,True
O15530,O14512,5.4987,23.2116,23.2116,1.2535,0.6153,2.416,3.9008,24.11,4067.84,4067.84,True,True
O14733,O15350,4.5731,7.05647,7.05647,2.4090000000000003,0.6153,2.013,3.9008,10.8,887.018,887.018,True,True
O14578,O15360,0.0,8.950239999999999,8.950239999999999,1.7092,0.0,2.013,18.4426,5.86,3328.06,3328.06,True,True
O00255,O43294,1.8315,0.0,1.8315,0.0,0.0,2.013,1.5818,181.01,1055.61,1055.61,True,True
O43365,A6NJ46,997.34,10.1814,997.34,0.9127,0.0,2.416,5.6875,0.89,11132.2,11132.2,True,True
O14944,O00762,0.0,7.370360000000001,7.370360000000001,0.0,0.0,1.1933,1.5818,69.61,968.415,968.415,True,True
O43283,O00506,99.2027,7.40526,99.2027,4.2492,0.6153,2.416,1.1757,2.07,1525.04,1525.04,True,True
O15151,O15350,2.4032,84.9753,84.9753,2.3254,3.1392,2.416,1.1757,2.07,3647.31,16871100.0,True,True
O14787,O14980,18.4132,0.0,18.4132,0.0,0.0,2.013,18.4426,0.0,683.5889999999999,654755.0,True,True
A6NLW8,A8K0S8,444.564,0.0,444.564,3.7904,0.0,2.013,0.0,0.89,3018.93,3018.93,True,True
O14818,O00487,1.8315,0.0,1.8315,2.3254,400.835,1.5978,38.174,24.11,2510490.0,2404600000.0,True,True
O15105,O14512,2.0611,14.0845,14.0845,2.4090000000000003,0.0,2.416,1.5818,5.86,759.8439999999999,759.8439999999999,True,True
O00555,O43603,19.5858,0.0,19.5858,0.0,0.0,2.416,9.4687,10.8,4838.96,4838.96,True,True
O00468,O15273,4.5731,5.22,5.22,0.5125,0.0,2.013,3.9008,69.61,1462.29,1462.29,True,True
O15117,O14544,11.9953,30.4501,30.4501,3.7695,0.0,2.416,1.1757,2.07,674.895,674.895,True,True
O43323,O75054,99.2027,0.0,99.2027,0.0,0.0,2.013,3.9008,0.0,778.97,778.97,True,True
O15533,O15205,6.9797,0.0,6.9797,20.9141,0.0,2.013,3.9008,0.0,1146.23,1146.23,True,True
O15143,O00159,1.8315,0.0,1.8315,1.0145,3.1392,2.416,9.4687,0.0,133.434,617218.0,True,True
O14770,O15522,997.34,0.0,997.34,0.9127,0.0,2.013,0.8888,2.07,3371.24,3371.24,True,True
O14924,O14921,43.0172,3.52956,43.0172,0.5125,0.0,2.416,1.1757,105.17,6585.99,6585.99,True,True
O00175,O00444,10.255,2.89459,10.255,0.5125,0.0,2.013,1.1757,69.61,865.8480000000001,865.8480000000001,True,True
O15519,O15068,5.0523,26.3705,26.3705,1.0145,0.0,2.416,1.5818,24.11,2465.0,2465.0,True,True
O43353,O00506,79.497,6.98487,79.497,3.8142,0.6153,2.416,1.5818,2.07,1475.91,1475.91,True,True
O14936,A8K855,99.2027,8.9,99.2027,0.0,0.0,2.416,3.9008,0.0,934.919,934.919,True,True
O15294,O43426,4.5731,5.24327,5.24327,1.2535,0.0,2.013,9.4687,10.8,1352.96,1352.96,True,True
A6NGY5,A6NGY5,6495.16,0.0,6495.16,1.3730000000000002,0.6153,0.0,0.0,0.0,5487.16,5487.16,True,True
O00170,O60749,5.3229999999999995,0.0,5.3229999999999995,0.0,0.0,2.416,9.4687,5.86,713.578,713.578,True,True
O15394,O15205,33.1143,3.51,33.1143,20.9141,0.6153,1.5978,1.1757,0.0,800.4989999999999,800.4989999999999,True,True
B2RD01,O75400,99.2027,0.0,99.2027,2.3254,0.0,1.5978,2.1077,0.0,776.877,776.877,True,True
O00570,O00755,0.0,0.0,0.0,0.0,0.0,1.5978,9.4687,69.61,1053.14,1053.14,True,True
O00327,O14964,1.8531,4.98492,4.98492,4.2492,0.0,2.416,1.5818,24.11,1951.69,1951.69,True,True
B1AK53,O14593,1652.32,0.0,1652.32,0.5125,0.6153,2.416,1.5818,0.31,617.285,617.285,True,True
O00141,O14543,4.5731,20.6892,20.6892,3.1239999999999997,0.6153,2.416,9.4687,2.07,1883.21,1883.21,True,True
O14521,O43678,3.6164,0.0,3.6164,1.2535,0.0,1.5978,18.4426,24.11,3220.64,3220.64,True,True
O43248,A6NJ46,253.71599999999998,0.0,253.71599999999998,2.3768,0.0,2.416,5.6875,0.0,8286.27,8286.27,True,True
O15371,O14980,0.0,0.0,0.0,0.0,0.0,2.013,18.4426,0.0,37.125,35559.1,True,True
A6NK59,O43781,169.09799999999998,4.96,169.09799999999998,1.3730000000000002,0.6153,2.013,2.1077,0.0,606.105,606.105,True,True
O43167,O15060,210.176,0.0,210.176,0.0,0.0,2.416,3.9008,0.0,1980.77,1980.77,True,True
O15392,O75116,3.1848,12.327,12.327,1.7951,0.0,2.013,1.5818,69.61,4904.71,4904.71,True,True
O15230,O14543,4.5423,20.6892,20.6892,0.5125,0.0,2.416,1.5818,24.11,976.975,976.975,True,True
O15239,O43677,0.0,0.0,0.0,0.0,0.0,1.5978,45.2798,69.61,5036.15,5036.15,True,True
O14974,O60890,99.2027,0.0,99.2027,0.0,0.6153,2.416,5.6875,0.0,838.743,838.743,True,True
O14543,O15273,4.803999999999999,20.7293,20.7293,3.1239999999999997,0.0,2.013,2.7714,10.8,3901.78,3901.78,True,True
O15484,O15287,1.3385,5.43,5.43,0.0,0.0,2.013,1.1757,69.61,894.565,894.565,True,True
O15123,O14543,1.1641,20.686,20.686,2.0764,0.0,2.416,2.1077,69.61,15225.3,15225.3,True,True
O14983,O15350,2.2022,0.0,2.2022,0.0,0.0,2.416,2.7714,69.61,1026.42,1026.42,True,True
O00571,O75554,1.2704,3.67486,3.67486,3.8142,0.6153,2.013,9.4687,0.17,27.9457,129267.0,True,True
A4D2G3,A6NH00,260.209,0.0,260.209,1.1877,5.2693,2.416,1.5818,0.0,6223.43,6223.43,True,True
O14944,O60934,0.0,2.30883,2.30883,0.0,0.0,2.416,1.5818,69.61,614.203,614.203,True,True
O14618,O15357,2.5395,10.3763,10.3763,2.3254,0.0,2.416,5.6875,2.07,686.323,686.323,True,True
A6ND91,O43174,0.9682,0.0,0.9682,0.0,0.0,2.013,2.7714,181.01,977.711,977.711,True,True
O00311,O14578,38.0863,8.3796,38.0863,0.9127,0.0,2.416,9.4687,5.86,4659.96,4659.96,True,True
A6NHT5,O15273,1.8315,7.40526,7.40526,0.0,0.0,0.0,2.7714,69.61,1428.6,1428.6,True,True
O14757,O60336,25.2364,14.0753,25.2364,2.0764,0.6153,2.416,2.7714,5.86,1265.08,1265.08,True,True
O00303,O00139,0.0,3.84,3.84,0.0,0.6153,2.013,5.6875,0.0,27.051,125128.0,True,True
O43248,O14770,997.34,0.0,997.34,0.9127,0.6153,2.416,1.1757,0.89,1415.93,1415.93,True,True
O43365,O43711,997.34,10.1814,997.34,0.5125,0.0,2.416,5.6875,0.89,6250.94,6250.94,True,True
O14757,O14974,99.2027,7.37,99.2027,1.7092,0.6153,2.416,5.6875,0.0,1433.58,1433.58,True,True
O14965,O43264,1.2142,4.39006,4.39006,0.9127,0.0,2.416,9.4687,10.8,989.942,989.942,True,True
O14617,O14492,2.7953,34.1624,34.1624,0.0,0.0,2.416,3.9008,2.07,666.453,666.453,True,True
O15230,O43294,5.4987,0.0,5.4987,0.0,0.0,2.416,5.6875,24.11,1821.69,1821.69,True,True
O43320,O15520,468.913,0.0,468.913,1.5513,5.5574,0.0,2.7714,69.61,779886.0,779886.0,True,True
A6NJ46,O15266,168.4,0.0,168.4,0.0,0.0,0.0,3.9008,0.0,656.893,656.893,True,True
O14939,O14939,66.1952,0.0,66.1952,1.7092,5.2693,2.416,0.0,0.0,1440.35,1440.35,True,True
O14966,O00560,4.5731,11.7156,11.7156,1.2535,0.0,2.416,5.6875,5.86,1182.51,1182.51,True,True
O43150,O43559,11.9953,84.52,84.52,3.7695,0.0,2.416,1.1757,0.0,904.975,904.975,True,True
O43240,A6NNM3,253.71599999999998,9.73115,253.71599999999998,1.3730000000000002,0.0,2.013,1.1757,0.0,824.44,824.44,True,True
O14647,O60264,119.281,7.3468800000000005,119.281,2.3254,9.7902,2.416,18.4426,10.8,1306780.0,1306780.0,True,True
O15524,O00206,3.6164,20.6892,20.6892,1.7092,0.0,2.416,1.1757,105.17,10563.8,10563.8,True,True
O00410,O00422,18.4132,0.0,18.4132,2.4090000000000003,0.0,2.416,9.4687,0.0,1014.74,1014.74,True,True
O00567,O43791,1.02,22.7803,22.7803,2.3254,0.0,2.013,5.6875,2.07,1255.43,1255.43,True,True
O00213,O00401,23.8643,19.0771,23.8643,2.3588,3.1392,2.013,1.5818,0.89,500.777,479654.0,True,True
O15117,O43615,4.5731,5.22,5.22,3.7695,0.0,2.013,2.1077,10.8,901.635,901.635,True,True
O15427,O15375,2.9486,0.0,2.9486,0.0,0.0,2.416,3.9008,69.61,1934.36,1934.36,True,True
O15353,O00187,6.9797,57.2019,57.2019,0.5125,0.0,2.416,5.6875,2.07,833.86,833.86,True,True
O14640,O15197,6.0007,3.52956,6.0007,1.7951,0.0,2.416,5.6875,5.86,867.3739999999999,867.3739999999999,True,True
O43364,O14770,997.34,0.0,997.34,0.9127,0.6153,2.013,2.7714,5.86,18310.4,18310.4,True,True
O14939,O00506,5.0523,6.7087,6.7087,3.8142,5.2693,2.416,2.7714,10.8,9750.23,9750.23,True,True
O14944,O60880,0.0,15.8041,15.8041,0.0,0.0,2.416,0.6915,69.61,1837.94,1837.94,True,True
O15347,O00506,99.2027,5.43,99.2027,3.8142,0.6153,2.416,2.7714,0.0,1558.87,1558.87,True,True
O00763,O00443,6.9797,9.33731,9.33731,0.7707,0.0,2.416,2.1077,24.11,883.507,883.507,True,True
O15372,O15372,66.1952,0.0,66.1952,0.0,0.0,0.0,0.0,0.0,66.1952,6787.39,True,True
O15524,O60507,1.1641,14.0867,14.0867,2.0764,0.0,0.0,1.5818,24.11,1115.5,1115.5,True,True
O15085,O60861,9.7337,14.852,14.852,0.7707,0.0,2.416,3.9008,5.86,632.148,632.148,True,True
O15169,O75398,3.1219,0.0,3.1219,2.4090000000000003,0.0,2.416,3.9008,24.11,1708.85,1708.85,True,True
A8MZ36,O15020,267.046,4.96,267.046,0.9127,0.0,2.416,1.5818,0.0,931.4580000000001,931.4580000000001,True,True
O14744,O00148,2.6756,3.52956,3.52956,2.0764,0.0,2.013,45.2798,24.11,16105.6,16105.6,True,True
O43361,A6NJL1,99.2027,0.0,99.2027,0.0,5.052,2.013,0.8888,0.0,896.674,896.674,True,True
O00499,O14964,25.2364,5.24327,25.2364,4.0064,9.7902,2.416,3.9008,2.07,19310.5,19310.5,True,True
O14627,A8K0S8,444.564,0.0,444.564,2.9666,0.0,2.013,0.0,0.89,2362.8,2362.8,True,True
O00763,O60518,25.2364,2.59,25.2364,0.0,9.7902,2.416,3.9008,0.0,2328.46,2328.46,True,True
O00231,O00233,2.0531,4.94562,4.94562,2.4090000000000003,9.2808,2.013,18.4426,24.11,98970.6,94796000.0,True,True
O15239,O43678,0.0,0.0,0.0,0.9127,0.0,1.5978,38.174,69.61,3875.16,3875.16,True,True
A6NNA5,O60393,130.17,0.0,130.17,1.774,0.0,2.416,3.9008,0.0,2176.28,2176.28,True,True
O14957,O75478,99.2027,0.0,99.2027,2.3254,0.0,1.5978,2.1077,0.0,776.877,776.877,True,True
O14733,O75385,169.09799999999998,9.966000000000001,169.09799999999998,3.7695,0.6153,2.416,9.4687,2.07,18572.3,18572.3,True,True
